name,UUID,category,cmui_swatch,in_mix_mode,in_clamp,in_invert,in_debug,in_k1_mode,in_k1_color,in_k1_hcl_offset,in_g1_interp_mode,in_g1_staircase_steps,in_g1_chroma_boost,in_g1_lightness_boost,in_k2_enabled,in_k2_position,in_k2_mode,in_k2_color,in_k2_hcl_offset,in_g2_interp_mode,in_g2_staircase_steps,in_g2_chroma_boost,in_g2_lightness_boost,in_k3_enabled,in_k3_position,in_k3_mode,in_k3_color,in_k3_hcl_offset,in_g3_interp_mode,in_g3_staircase_steps,in_g3_chroma_boost,in_g3_lightness_boost,in_k4_mode,in_k4_color,in_k4_hcl_offset
Palette - SoundCloud,Palette-SoundCloud,Gradient,Swatch-Torus,0,1,0,0,0,0.996078 0.54902 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.972549 0.211765 0.0,0.0 0.0 0.0
Palette - Space Light Green,Palette-SpaceLightGreen,Gradient,Swatch-Torus,0,1,0,0,0,0.623529 0.627451 0.658824,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.360784 0.470588 0.321569,0.0 0.0 0.0
Palette - Starfall,Palette-Starfall,Gradient,Swatch-Torus,0,1,0,0,0,0.941176 0.760784 0.482353,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.294118 0.0705882 0.282353,0.0 0.0 0.0
Palette - Steel Gray,Palette-SteelGray,Gradient,Swatch-Torus,0,1,0,0,0,0.121569 0.109804 0.172549,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.572549 0.552941 0.670588,0.0 0.0 0.0
Palette - Stellar,Palette-Stellar,Gradient,Swatch-Torus,0,1,0,0,0,0.454902 0.454902 0.74902,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.203922 0.541176 0.780392,0.0 0.0 0.0
Palette - Stripe,Palette-Stripe,Gradient,Swatch-Torus,0,1,0,0,0,0.121569 0.635294 1.0,0.0 0.0 0.0,0,1,0.0,0.0,1,0.5,0,0.0705882 0.847059 0.980392,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.65098 1.0 0.796078,0.0 0.0 0.0
Palette - Sublime Light,Palette-SublimeLight,Gradient,Swatch-Torus,0,1,0,0,0,0.988235 0.360784 0.490196,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.415686 0.509804 0.984314,0.0 0.0 0.0
Palette - Sublime Vivid,Palette-SublimeVivid,Gradient,Swatch-Torus,0,1,0,0,0,0.988235 0.27451 0.419608,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.247059 0.368627 0.984314,0.0 0.0 0.0
Palette - Subu,Palette-Subu,Gradient,Swatch-Torus,0,1,0,0,0,0.0470588 0.921569 0.921569,0.0 0.0 0.0,0,1,0.0,0.0,1,0.5,0,0.12549 0.890196 0.698039,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.160784 1.0 0.776471,0.0 0.0 0.0
Palette - Sulphur,Palette-Sulphur,Gradient,Swatch-Torus,0,1,0,0,0,0.792157 0.772549 0.192157,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.952941 0.976471 0.654902,0.0 0.0 0.0
Palette - Summer,Palette-Summer,Gradient,Swatch-Torus,0,1,0,0,0,0.133333 0.756863 0.764706,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.992157 0.733333 0.176471,0.0 0.0 0.0
Palette - Summer Breeze,Palette-SummerBreeze,Gradient,Swatch-Torus,0,1,0,0,0,0.984314 0.929412 0.588235,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.670588 0.92549 0.839216,0.0 0.0 0.0
Palette - Summer Dog,Palette-SummerDog,Gradient,Swatch-Torus,0,1,0,0,0,0.658824 1.0 0.470588,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.470588 1.0 0.839216,0.0 0.0 0.0
Palette - Sun on the Horizon,Palette-SunontheHorizon,Gradient,Swatch-Torus,0,1,0,0,0,0.988235 0.917647 0.733333,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.972549 0.709804 0.0,0.0 0.0 0.0
Palette - Sunkist,Palette-Sunkist,Gradient,Swatch-Torus,0,1,0,0,0,0.94902 0.6 0.290196,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.94902 0.788235 0.298039,0.0 0.0 0.0
Palette - Sunny Days,Palette-SunnyDays,Gradient,Swatch-Torus,0,1,0,0,0,0.929412 0.898039 0.454902,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.882353 0.960784 0.768627,0.0 0.0 0.0
Palette - Sunrise,Palette-Sunrise,Gradient,Swatch-Torus,0,1,0,0,0,1.0 0.317647 0.184314,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.941176 0.596078 0.0980392,0.0 0.0 0.0
Palette - Sunset,Palette-Sunset,Gradient,Swatch-Torus,0,1,0,0,0,0.0431373 0.282353 0.419608,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.960784 0.384314 0.0901961,0.0 0.0 0.0
Palette - Superman,Palette-Superman,Gradient,Swatch-Torus,0,1,0,0,0,0.0 0.6 0.968627,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.945098 0.0901961 0.0705882,0.0 0.0 0.0
Palette - Suzy,Palette-Suzy,Gradient,Swatch-Torus,0,1,0,0,0,0.513726 0.301961 0.607843,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.815686 0.305882 0.839216,0.0 0.0 0.0
Palette - Sweet Morning,Palette-SweetMorning,Gradient,Swatch-Torus,0,1,0,0,0,1.0 0.372549 0.427451,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,1.0 0.764706 0.443137,0.0 0.0 0.0
Palette - Sylvia,Palette-Sylvia,Gradient,Swatch-Torus,0,1,0,0,0,1.0 0.294118 0.121569,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,1.0 0.564706 0.407843,0.0 0.0 0.0
Palette - Talking To Mice Elf,Palette-TalkingToMiceElf,Gradient,Swatch-Torus,0,1,0,0,0,0.580392 0.556863 0.6,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.180392 0.0784314 0.215686,0.0 0.0 0.0
Palette - Taran Tado,Palette-TaranTado,Gradient,Swatch-Torus,0,1,0,0,0,0.137255 0.027451 0.301961,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.8 0.32549 0.2,0.0 0.0 0.0
Palette - Teal Love,Palette-TealLove,Gradient,Swatch-Torus,0,1,0,0,0,0.666667 1.0 0.662745,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.0666667 1.0 0.741176,0.0 0.0 0.0
Palette - Telegram,Palette-Telegram,Gradient,Swatch-Torus,0,1,0,0,0,0.109804 0.572549 0.823529,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.94902 0.988235 0.996078,0.0 0.0 0.0
Palette - Telko,Palette-Telko,Gradient,Swatch-Torus,0,1,0,0,0,0.952941 0.384314 0.133333,0.0 0.0 0.0,0,1,0.0,0.0,1,0.5,0,0.360784 0.713726 0.266667,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.0 0.498039 0.764706,0.0 0.0 0.0
Palette - Terminal,Palette-Terminal,Gradient,Swatch-Torus,0,1,0,0,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.0588235 0.607843 0.0588235,0.0 0.0 0.0
Palette - The Blue Lagoon,Palette-TheBlueLagoon,Gradient,Swatch-Torus,0,1,0,0,0,0.262745 0.776471 0.67451,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.0980392 0.0862745 0.329412,0.0 0.0 0.0
Palette - The Sky And The Sea,Palette-TheSkyAndTheSea,Gradient,Swatch-Torus,0,1,0,0,0,0.968627 0.580392 0.117647,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.0 0.305882 0.560784,0.0 0.0 0.0
Palette - The Strain,Palette-TheStrain,Gradient,Swatch-Torus,0,1,0,0,0,0.529412 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.0980392 0.0392157 0.0196078,0.0 0.0 0.0
Palette - Timber,Palette-Timber,Gradient,Swatch-Torus,0,1,0,0,0,0.988235 0.0 1.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.0 0.858824 0.870588,0.0 0.0 0.0
Palette - Titanium,Palette-Titanium,Gradient,Swatch-Torus,0,1,0,0,0,0.156863 0.188235 0.282353,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.521569 0.576471 0.596078,0.0 0.0 0.0
Palette - Tranquil,Palette-Tranquil,Gradient,Swatch-Torus,0,1,0,0,0,0.933333 0.803922 0.639216,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.937255 0.384314 0.623529,0.0 0.0 0.0
Palette - Transfile,Palette-Transfile,Gradient,Swatch-Torus,0,1,0,0,0,0.0862745 0.74902 0.992157,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.796078 0.188235 0.4,0.0 0.0 0.0
Palette - Turquoise flow,Palette-Turquoiseflow,Gradient,Swatch-Torus,0,1,0,0,0,0.0745098 0.415686 0.541176,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.14902 0.470588 0.443137,0.0 0.0 0.0
Palette - Twitch,Palette-Twitch,Gradient,Swatch-Torus,0,1,0,0,0,0.392157 0.254902 0.647059,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.164706 0.0313726 0.270588,0.0 0.0 0.0
Palette - Twitter,Palette-Twitter,Gradient,Swatch-Torus,0,1,0,0,0,0.113725 0.631373 0.94902,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.0 0.623529 0.988235,0.0 0.0 0.0
Palette - Ukraine,Palette-Ukraine,Gradient,Swatch-Torus,0,1,0,0,0,0.0 0.309804 0.976471,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,1.0 0.976471 0.298039,0.0 0.0 0.0
Palette - Ultra Voilet,Palette-UltraVoilet,Gradient,Swatch-Torus,0,1,0,0,0,0.396078 0.305882 0.639216,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.917647 0.686275 0.784314,0.0 0.0 0.0
Palette - Under Blue Green,Palette-UnderBlueGreen,Gradient,Swatch-Torus,0,1,0,0,0,0.0196078 0.0980392 0.215686,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.0 0.301961 0.478431,0.0 0.0 0.0
Palette - Under the Lake,Palette-UndertheLake,Gradient,Swatch-Torus,0,1,0,0,0,0.0352941 0.188235 0.156863,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.137255 0.478431 0.341176,0.0 0.0 0.0
Palette - Unicorn Rainbow,Palette-UnicornRainbow,Gradient,Swatch-Torus,0,1,0,0,0,0.968627 0.941176 0.67451,0.0 0.0 0.0,0,1,0.0,0.0,1,0.5,0,0.67451 0.968627 0.941176,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.941176 0.67451 0.968627,0.0 0.0 0.0
Palette - Vanusa,Palette-Vanusa,Gradient,Swatch-Torus,0,1,0,0,0,0.854902 0.266667 0.32549,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.537255 0.129412 0.419608,0.0 0.0 0.0
Palette - Vasily,Palette-Vasily,Gradient,Swatch-Torus,0,1,0,0,0,0.913725 0.827451 0.384314,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.2 0.2 0.2,0.0 0.0 0.0
Palette - Velvet Sun,Palette-VelvetSun,Gradient,Swatch-Torus,0,1,0,0,0,0.882353 0.933333 0.764706,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.941176 0.313726 0.32549,0.0 0.0 0.0
Palette - Venice,Palette-Venice,Gradient,Swatch-Torus,0,1,0,0,0,0.380392 0.564706 0.909804,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.654902 0.74902 0.909804,0.0 0.0 0.0
Palette - Venice Blue,Palette-VeniceBlue,Gradient,Swatch-Torus,0,1,0,0,0,0.0313726 0.313726 0.470588,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.521569 0.847059 0.807843,0.0 0.0 0.0
Palette - Ver,Palette-Ver,Gradient,Swatch-Torus,0,1,0,0,0,1.0 0.878431 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.47451 0.623529 0.0470588,0.0 0.0 0.0
Palette - Ver Black,Palette-VerBlack,Gradient,Swatch-Torus,0,1,0,0,0,0.968627 0.972549 0.972549,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.67451 0.733333 0.470588,0.0 0.0 0.0
Palette - Very Blue,Palette-VeryBlue,Gradient,Swatch-Torus,0,1,0,0,0,0.0196078 0.458824 0.901961,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.00784314 0.105882 0.47451,0.0 0.0 0.0
Palette - Vice City,Palette-ViceCity,Gradient,Swatch-Torus,0,1,0,0,0,0.203922 0.580392 0.901961,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.92549 0.431373 0.678431,0.0 0.0 0.0
Palette - Vine,Palette-Vine,Gradient,Swatch-Torus,0,1,0,0,0,0.0 0.74902 0.560784,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.0 0.0823529 0.0627451,0.0 0.0 0.0
Palette - Virgin,Palette-Virgin,Gradient,Swatch-Torus,0,1,0,0,0,0.788235 1.0 0.74902,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,1.0 0.686275 0.741176,0.0 0.0 0.0
Palette - Virgin America,Palette-VirginAmerica,Gradient,Swatch-Torus,0,1,0,0,0,0.482353 0.262745 0.592157,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.862745 0.141176 0.188235,0.0 0.0 0.0
Palette - Visions of Grandeur,Palette-VisionsofGrandeur,Gradient,Swatch-Torus,0,1,0,0,0,0.0 0.0 0.27451,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.109804 0.709804 0.878431,0.0 0.0 0.0
Palette - Visual Blue,Palette-VisualBlue,Gradient,Swatch-Torus,0,1,0,0,0,0.0 0.239216 0.301961,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.0 0.788235 0.588235,0.0 0.0 0.0
Palette - Wedding Day Blues,Palette-WeddingDayBlues,Gradient,Swatch-Torus,0,1,0,0,0,0.25098 0.878431 0.815686,0.0 0.0 0.0,0,1,0.0,0.0,1,0.5,0,1.0 0.54902 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,1.0 0.0 0.501961,0.0 0.0 0.0
Palette - What lies Beyond,Palette-WhatliesBeyond,Gradient,Swatch-Torus,0,1,0,0,0,0.941176 0.94902 0.941176,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.0 0.0470588 0.25098,0.0 0.0 0.0
Palette - Whinehouse,Palette-Whinehouse,Gradient,Swatch-Torus,0,1,0,0,0,0.968627 0.968627 0.968627,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.72549 0.627451 0.627451,0.0 0.0 0.0
Palette - Windy,Palette-Windy,Gradient,Swatch-Torus,0,1,0,0,0,0.67451 0.713726 0.898039,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.52549 0.992157 0.909804,0.0 0.0 0.0
Palette - Winter,Palette-Winter,Gradient,Swatch-Torus,0,1,0,0,0,0.901961 0.854902 0.854902,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.152941 0.25098 0.27451,0.0 0.0 0.0
Palette - Winter Woods,Palette-WinterWoods,Gradient,Swatch-Torus,0,1,0,0,0,0.2 0.2 0.2,0.0 0.0 0.0,0,1,0.0,0.0,1,0.5,0,0.635294 0.670588 0.345098,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.643137 0.223529 0.192157,0.0 0.0 0.0
Palette - Wiretap,Palette-Wiretap,Gradient,Swatch-Torus,0,1,0,0,0,0.541176 0.137255 0.529412,0.0 0.0 0.0,0,1,0.0,0.0,1,0.5,0,0.913725 0.25098 0.341176,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.94902 0.443137 0.129412,0.0 0.0 0.0
Palette - Witching Hour,Palette-WitchingHour,Gradient,Swatch-Torus,0,1,0,0,0,0.764706 0.0784314 0.196078,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.141176 0.0431373 0.211765,0.0 0.0 0.0
Palette - Yoda,Palette-Yoda,Gradient,Swatch-Torus,0,1,0,0,0,1.0 0.0 0.6,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.286275 0.196078 0.25098,0.0 0.0 0.0
Palette - YouTube,Palette-YouTube,Gradient,Swatch-Torus,0,1,0,0,0,0.898039 0.176471 0.152941,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.701961 0.0705882 0.0901961,0.0 0.0 0.0
Palette - Zenta,Palette-Zenta,Gradient,Swatch-Torus,0,1,0,0,0,0.164706 0.176471 0.243137,0.0 0.0 0.0,0,1,0.0,0.0,0,0.34,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.66,0,0.0 0.0 0.0,0.0 0.0 0.0,0,1,0.0,0.0,0,0.996078 0.796078 0.431373,0.0 0.0 0.0
